budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,avg_user_score,num_votes,director,genre,num_actors,lead_actor,num_famous_actors,has_famous_lead,production_company_main,has_multiple_production_companies,production_country_main,has_multiple_production_countries,release_year,season_releaed,decade_released,2024_adjusted_budget,2024_adjusted_revenue
155000000,1966,en,Alexander,39.019229,2004-11-21,167298192,175.0,Alexander,5.6,927,Oliver Stone,War,51.0,Colin Farrell,6,True,France 3 Cinéma,True,France,True,2004,Fall,2000,257390255,277812415
150000000,675,en,Harry Potter and the Order of the Phoenix,78.144395,2007-06-28,938212738,138.0,Harry Potter and the Order of the Phoenix,7.4,5494,David Yates,Adventure,80.0,Daniel Radcliffe,10,False,Warner Bros.,True,United Kingdom,True,2007,Summer,2000,226939951,1419453018
150000000,674,en,Harry Potter and the Goblet of Fire,101.250416,2005-11-05,895921036,157.0,Harry Potter and the Goblet of Fire,7.5,5608,Mike Newell,Adventure,65.0,Daniel Radcliffe,7,False,Patalex IV Productions Limited,True,United Kingdom,True,2005,Fall,2000,240976485,1439306015
150000000,8960,en,Hancock,56.758411,2008-07-01,624029371,92.0,Hancock,6.2,2961,Peter Berg,Fantasy,33.0,Will Smith,4,True,Columbia Pictures,True,United States of America,False,2008,Summer,2000,218600446,909420658
150000000,6479,en,I Am Legend,70.867401,2007-12-14,585349010,101.0,I Am Legend,6.9,4853,Francis Lawrence,Drama,13.0,Will Smith,2,True,Village Roadshow Pictures,True,United States of America,False,2007,Winter,2000,226939951,885593837
150000000,118,en,Charlie and the Chocolate Factory,53.905592,2005-07-13,474968763,115.0,Charlie and the Chocolate Factory,6.7,3624,Tim Burton,Adventure,32.0,Johnny Depp,2,True,Village Roadshow Pictures,True,Australia,True,2005,Summer,2000,240976485,763042020
150000000,2062,en,Ratatouille,65.677399,2007-06-22,623722818,111.0,Ratatouille,7.5,4369,Jan Pinkava,Animation,23.0,Patton Oswalt,3,False,Walt Disney Pictures,True,United States of America,False,2007,Summer,2000,226939951,943650838
150000000,272,en,Batman Begins,115.040024,2005-06-10,374218673,140.0,Batman Begins,7.5,7359,Christopher Nolan,Action,113.0,Christian Bale,6,True,DC Comics,True,United Kingdom,True,2005,Summer,2000,240976485,601186003
150000000,10527,en,Madagascar: Escape 2 Africa,44.141021,2008-10-30,603900354,89.0,Madagascar: Escape 2 Africa,6.2,1810,Eric Darnell,Family,42.0,Ben Stiller,5,True,DreamWorks Animation,False,United States of America,False,2008,Fall,2000,218600446,880085910
150000000,18360,en,Night at the Museum: Battle of the Smithsonian,81.781591,2009-05-20,413106170,105.0,Night at the Museum: Battle of the Smithsonian,5.9,1971,Shawn Levy,Adventure,42.0,Ben Stiller,9,True,Twentieth Century Fox Film Corporation,True,United States of America,True,2009,Spring,2000,219303000,603969481
150000000,2080,en,X-Men Origins: Wolverine,5.954334,2009-04-28,373062864,107.0,X-Men Origins: Wolverine,6.2,4021,Gavin Hood,Adventure,63.0,Hugh Jackman,5,True,Ingenious Film Partners,True,United States of America,False,2009,Spring,2000,219303000,545425367
150000000,605,en,The Matrix Revolutions,73.313918,2003-11-05,424988211,129.0,The Matrix Revolutions,6.4,3096,Lilly Wachowski,Adventure,22.0,Keanu Reeves,4,True,Village Roadshow Pictures,True,United States of America,True,2003,Fall,2000,255731929,724553701
150000000,109445,en,Frozen,165.125366,2013-11-27,1274219009,102.0,Frozen,7.3,5295,Chris Buck,Animation,56.0,Kristen Bell,2,False,Walt Disney Pictures,True,United States of America,False,2013,Fall,2010,201993224,1715890704
150000000,604,en,The Matrix Reloaded,70.78591,2003-05-15,738599701,138.0,The Matrix Reloaded,6.7,3443,Lilly Wachowski,Adventure,74.0,Keanu Reeves,4,True,Village Roadshow Pictures,True,Australia,True,2003,Spring,2000,255731929,1259223510
170000000,76338,en,Thor: The Dark World,99.499595,2013-10-29,644571402,112.0,Thor: The Dark World,6.8,4755,Alan Taylor,Action,43.0,Chris Hemsworth,6,False,Marvel Studios,False,United States of America,False,2013,Fall,2010,228925654,867993704
150000000,76341,en,Mad Max: Fury Road,434.278564,2015-05-13,378858340,120.0,Mad Max: Fury Road,7.2,9427,George Miller,Action,60.0,Tom Hardy,1,False,Village Roadshow Pictures,True,Australia,True,2015,Spring,2010,198541466,501460603
150000000,13448,en,Angels & Demons,67.447636,2009-05-13,356613439,138.0,Angels & Demons,6.5,2129,Ron Howard,Thriller,47.0,Tom Hanks,3,True,Columbia Pictures,True,Italy,True,2009,Spring,2000,219303000,521375979
150000000,10195,en,Thor,86.493424,2011-04-21,449326618,115.0,Thor,6.6,6525,Kenneth Branagh,Adventure,32.0,Chris Hemsworth,7,False,Marvel Studios,False,United States of America,False,2011,Spring,2010,209203483,626671290
150000000,13053,en,Bolt,41.845878,2008-11-21,309979994,98.0,Bolt,6.3,1750,Chris Williams,Animation,16.0,John Travolta,2,True,Walt Disney Animation Studios,False,United States of America,False,2008,Fall,2000,218600446,451745099
150000000,19585,en,G-Force,26.710398,2009-07-21,292817841,88.0,G-Force,5.1,510,Hoyt Yeatman,Fantasy,21.0,Sam Rockwell,5,True,Walt Disney Pictures,True,United States of America,False,2009,Summer,2000,219303000,428105539
150000000,57165,en,Wrath of the Titans,44.927635,2012-03-27,301000000,99.0,Wrath of the Titans,5.5,1431,Jonathan Liebesman,Adventure,18.0,Sam Worthington,4,False,Legendary Pictures,True,Spain,True,2012,Spring,2010,204954387,411275137
150000000,62213,en,Dark Shadows,50.306728,2012-05-08,245527149,113.0,Dark Shadows,5.7,2320,Tim Burton,Comedy,25.0,Johnny Depp,4,True,Village Roadshow Pictures,True,Australia,True,2012,Spring,2010,204954387,335479109
150000000,177677,en,Mission: Impossible - Rogue Nation,114.522237,2015-07-23,682330139,131.0,Mission: Impossible - Rogue Nation,7.1,3224,Christopher McQuarrie,Action,75.0,Tom Cruise,4,True,Paramount Pictures,True,China,True,2015,Summer,2010,198541466,903138843
150000000,5559,en,Bee Movie,29.332905,2007-10-28,287594577,91.0,Bee Movie,5.7,1171,Steve Hickner,Family,25.0,Jerry Seinfeld,5,False,Pacific Data Images (PDI),True,United States of America,False,2007,Fall,2000,226939951,435111328
150000000,49444,en,Kung Fu Panda 2,51.247321,2011-05-25,665692281,91.0,Kung Fu Panda 2,6.7,1880,Jennifer Yuh Nelson,Animation,32.0,Jack Black,7,True,DreamWorks Animation,False,United States of America,False,2011,Spring,2010,209203483,928434292
150000000,10196,en,The Last Airbender,33.769336,2010-06-30,318502923,103.0,The Last Airbender,4.7,1151,M. Night Shyamalan,Action,21.0,Noah Ringer,0,False,Paramount Pictures,True,United States of America,False,2010,Summer,2010,215771745,458159543
150000000,956,en,Mission: Impossible III,63.079003,2006-05-03,397850012,126.0,Mission: Impossible III,6.5,2028,J.J. Abrams,Adventure,13.0,Tom Cruise,5,True,Paramount Pictures,True,China,True,2006,Spring,2000,233454376,619198843
150000000,117251,en,White House Down,39.004588,2013-06-27,205366737,131.0,White House Down,6.4,1891,Roland Emmerich,Action,21.0,Channing Tatum,5,True,Columbia Pictures,True,United States of America,False,2013,Summer,2010,201993224,276551262
150000000,50321,en,Mars Needs Moms,12.362599,2011-03-09,38992758,88.0,Mars Needs Moms,5.5,199,Simon Wells,Adventure,12.0,Seth Green,2,True,Walt Disney Animation Studios,False,United States of America,False,2011,Spring,2010,209203483,54382805
149000000,11619,en,Flushed Away,22.550135,2006-10-22,64459316,85.0,Flushed Away,6.0,874,David Bowers,Adventure,15.0,Hugh Jackman,6,True,Aardman Animations,True,United Kingdom,True,2006,Fall,2000,231898014,100322063
150000000,266647,en,Pan,48.03528,2015-09-24,128388320,111.0,Pan,5.9,954,Joe Wright,Adventure,19.0,Levi Miller,1,False,Warner Bros.,True,United States of America,False,2015,Fall,2010,198541466,169936036
145000000,82703,en,Mr. Peabody & Sherman,38.73494,2014-02-07,272912430,92.0,Mr. Peabody & Sherman,6.7,843,Rob Minkoff,Animation,51.0,Ty Burrell,4,False,Pacific Data Images (PDI),True,United States of America,False,2014,Winter,2010,192155908,361667144
175000000,652,en,Troy,66.803149,2004-05-13,497409852,163.0,Troy,6.9,2759,Wolfgang Petersen,Adventure,20.0,Brad Pitt,5,True,Plan B Entertainment,True,United States of America,True,2004,Spring,2000,290601901,825989993
145000000,80321,en,Madagascar 3: Europe's Most Wanted,44.989192,2012-06-06,746921274,93.0,Madagascar 3: Europe's Most Wanted,6.4,1808,Conrad Vernon,Animation,12.0,Ben Stiller,4,True,DreamWorks Animation,False,United States of America,False,2012,Summer,2010,198122574,1020565280
140000000,36669,en,Die Another Day,54.159392,2002-11-17,431971116,133.0,Die Another Day,5.8,1092,Lee Tamahori,Adventure,21.0,Pierce Brosnan,3,True,Eon Productions,False,United Kingdom,True,2002,Fall,2000,244168069,753382523
144000000,43074,en,Ghostbusters,66.21806,2016-07-14,229147509,116.0,Ghostbusters,5.3,2142,Paul Feig,Action,75.0,Melissa McCarthy,5,False,Columbia Pictures,True,United States of America,False,2016,Summer,2010,188214452,299506062
140000000,95,en,Armageddon,58.485967,1998-07-01,553799566,151.0,Armageddon,6.4,2482,Michael Bay,Action,67.0,Bruce Willis,10,True,Jerry Bruckheimer Films,True,United States of America,False,1998,Summer,1990,269419948,1065747501
140000000,608,en,Men in Black II,91.332849,2002-07-03,441818803,88.0,Men in Black II,6.0,3114,Barry Sonnenfeld,Action,23.0,Tommy Lee Jones,5,True,Columbia Pictures,True,United States of America,False,2002,Summer,2000,244168069,770557457
70000000,2310,en,Beowulf,35.601665,2007-11-05,195735876,115.0,Beowulf,5.5,841,Robert Zemeckis,Adventure,30.0,Ray Winstone,5,True,Paramount Pictures,True,United States of America,False,2007,Fall,2000,105905310,296135267
145000000,140300,en,Kung Fu Panda 3,56.747978,2016-01-23,521170825,95.0,Kung Fu Panda 3,6.7,1603,Jennifer Yuh Nelson,Action,34.0,Jack Black,7,True,Twentieth Century Fox Film Corporation,True,China,True,2016,Winter,2010,189521497,681193620
145000000,56292,en,Mission: Impossible - Ghost Protocol,77.77477,2011-12-07,694713380,133.0,Mission: Impossible - Ghost Protocol,6.8,3972,Brad Bird,Action,16.0,Tom Cruise,4,True,Paramount Pictures,True,Czech Republic,True,2011,Winter,2010,202230034,968909725
145000000,81188,en,Rise of the Guardians,61.788035,2012-11-21,306941670,97.0,Rise of the Guardians,7.1,1922,Peter Ramsey,Fantasy,16.0,Chris Pine,3,False,DreamWorks Animation,False,United States of America,False,2012,Fall,2010,198122574,419393612
100000000,7552,en,Fun with Dick and Jane,25.159168,2005-12-21,202026112,90.0,Fun with Dick and Jane,5.9,627,Dean Parisot,Comedy,15.0,Jim Carrey,4,True,Imagine Entertainment,True,United States of America,False,2005,Winter,2000,160650990,324556949
140000000,616,en,The Last Samurai,52.341226,2003-12-05,456758981,154.0,The Last Samurai,7.3,1895,Edward Zwick,Drama,47.0,Tom Cruise,2,True,Cruise/Wagner Productions,True,Japan,True,2003,Winter,2000,238683134,778719036
140000000,147441,en,Exodus: Gods and Kings,101.599427,2014-12-03,268031828,150.0,Exodus: Gods and Kings,5.6,1921,Ridley Scott,Adventure,24.0,Christian Bale,4,True,Scott Free Productions,True,Spain,True,2014,Winter,2010,185529842,355199306
150000000,13475,en,Star Trek,73.616808,2009-05-06,385680446,127.0,Star Trek,7.4,4518,J.J. Abrams,Science Fiction,168.0,Chris Pine,6,False,Paramount Pictures,True,Germany,True,2009,Spring,2000,219303000,563872525
139000000,557,en,Spider-Man,82.502566,2002-05-01,821708551,121.0,Spider-Man,6.8,5265,Sam Raimi,Fantasy,71.0,Tobey Maguire,8,False,Columbia Pictures,True,United States of America,False,2002,Spring,2000,242424011,1433107072
145000000,82702,en,How to Train Your Dragon 2,100.21391,2014-06-12,609123048,102.0,How to Train Your Dragon 2,7.6,3106,Dean DeBlois,Fantasy,17.0,Jay Baruchel,4,False,DreamWorks Animation,True,United States of America,False,2014,Summer,2010,192155908,807217880
140000000,205584,en,Gods of Egypt,56.257249,2016-02-25,150680864,127.0,Gods of Egypt,5.3,1277,Alex Proyas,Fantasy,41.0,Brenton Thwaites,2,False,Summit Entertainment,True,Australia,True,2016,Winter,2010,182986273,196946641
135000000,10048,en,Stealth,17.88953,2005-07-28,76932943,121.0,Stealth,4.9,331,Rob Cohen,Action,23.0,Josh Lucas,2,False,Laura Ziskin Productions,True,United States of America,False,2005,Summer,2000,216878837,123593535
130000000,13183,en,Watchmen,64.798873,2009-03-05,185258983,163.0,Watchmen,7.0,2811,Zack Snyder,Action,35.0,Malin Åkerman,2,False,Paramount Pictures,True,United States of America,False,2009,Spring,2000,190062600,270852338
140000000,944,en,Lethal Weapon 4,24.855701,1998-07-10,285444603,127.0,Lethal Weapon 4,6.3,767,Richard Donner,Action,21.0,Mel Gibson,3,True,Silver Pictures,True,United States of America,False,1998,Summer,1990,269419948,549317643
137000000,1927,en,Hulk,34.981698,2003-06-19,245360480,138.0,Hulk,5.3,1533,Ang Lee,Drama,16.0,Eric Bana,3,False,Universal Pictures,True,United States of America,False,2003,Summer,2000,233568495,418310060
130000000,72559,en,G.I. Joe: Retaliation,59.325589,2013-03-26,371876278,110.0,G.I. Joe: Retaliation,5.4,3025,Jon M. Chu,Adventure,20.0,Dwayne Johnson,3,True,Paramount Pictures,True,United States of America,False,2013,Spring,2010,175060794,500776589
130000000,7364,en,Sahara,21.605568,2005-04-06,119269486,124.0,Sahara,5.7,434,Breck Eisner,Action,16.0,Matthew McConaughey,3,True,Paramount Pictures,True,Germany,True,2005,Spring,2000,208846287,191607610
137000000,2114,en,Final Fantasy: The Spirits Within,26.074908,2001-07-02,85131830,106.0,Final Fantasy: The Spirits Within,5.9,433,Hironobu Sakaguchi,Adventure,9.0,Donald Sutherland,6,True,Columbia Pictures,True,Japan,True,2001,Summer,2000,242748523,150843986
140000000,1771,en,Captain America: The First Avenger,74.506246,2011-07-22,370569774,124.0,Captain America: The First Avenger,6.6,7047,Joe Johnston,Action,56.0,Chris Evans,6,False,Marvel Studios,False,United States of America,False,2011,Summer,2010,195256584,516829916
135000000,36643,en,The World Is Not Enough,39.604363,1999-11-08,361832400,128.0,The World Is Not Enough,6.0,862,Michael Apted,Adventure,20.0,Pierce Brosnan,3,True,Eon Productions,True,United Kingdom,True,1999,Fall,1990,254222356,681376928
150000000,8619,en,Master and Commander: The Far Side of the World,36.973031,2003-11-14,212011111,138.0,Master and Commander: The Far Side of the World,6.9,790,Peter Weir,Adventure,26.0,Russell Crowe,2,True,Universal Pictures,True,United States of America,False,2003,Fall,2000,255731929,361453403
120000000,50620,en,The Twilight Saga: Breaking Dawn - Part 2,99.687084,2012-11-13,829000000,115.0,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553,Bill Condon,Adventure,56.0,Kristen Stewart,1,False,Summit Entertainment,True,United States of America,False,2012,Fall,2010,163963510,1132714579
130000000,65759,en,Happy Feet Two,17.7735,2011-11-17,150406466,100.0,Happy Feet Two,5.8,373,George Miller,Animation,26.0,Elijah Wood,6,True,Village Roadshow Pictures,True,Australia,False,2011,Fall,2010,181309685,209770377
150000000,1724,en,The Incredible Hulk,62.898336,2008-06-12,163712074,114.0,The Incredible Hulk,6.1,3021,Louis Leterrier,Science Fiction,68.0,Edward Norton,4,True,Universal Pictures,True,United States of America,False,2008,Summer,2000,218600446,238583549
140000000,267935,en,The BFG,44.19092,2016-06-01,183345589,120.0,The BFG,6.0,1000,Steven Spielberg,Adventure,23.0,Ruby Barnhill,1,False,Walt Disney Pictures,True,India,True,2016,Summer,2010,182986273,239640900
135000000,281957,en,The Revenant,100.635882,2015-12-25,532950503,156.0,The Revenant,7.3,6396,Alejandro González Iñárritu,Western,19.0,Leonardo DiCaprio,1,True,Regency Enterprises,True,Canada,True,2015,Winter,2010,178687320,705418496
135000000,77950,en,Turbo,44.765377,2013-07-11,282570682,96.0,Turbo,6.1,1074,David Soren,Animation,12.0,Ryan Reynolds,8,True,DreamWorks Animation,False,United States of America,False,2013,Summer,2010,181793902,380515754
135000000,44896,en,Rango,29.91353,2011-03-02,245724603,107.0,Rango,6.6,2051,Gore Verbinski,Animation,17.0,Johnny Depp,7,True,Paramount Pictures,True,United States of America,False,2011,Spring,2010,188283135,342709619
132000000,270946,en,Penguins of Madagascar,84.366984,2014-11-22,373552094,92.0,Penguins of Madagascar,6.5,1346,Eric Darnell,Family,16.0,Tom McGrath,3,False,DreamWorks Animation,False,United States of America,False,2014,Fall,2010,174928137,495036151
70000000,2503,en,The Bourne Ultimatum,45.381501,2007-08-03,442824138,115.0,The Bourne Ultimatum,7.3,2888,Paul Greengrass,Action,46.0,Matt Damon,1,True,Universal Pictures,True,Germany,True,2007,Summer,2000,105905310,669963254
130000000,9502,en,Kung Fu Panda,84.689648,2008-06-04,631744560,90.0,Kung Fu Panda,6.9,3145,Mark Osborne,Adventure,26.0,Jack Black,7,True,DreamWorks Animation,False,United States of America,False,2008,Summer,2000,189453720,920664283
130000000,102899,en,Ant-Man,120.09361,2015-07-14,519311965,117.0,Ant-Man,7.0,5880,Peyton Reed,Science Fiction,65.0,Paul Rudd,5,True,Marvel Studios,False,United States of America,False,2015,Summer,2010,172069271,687366394
130000000,101299,en,The Hunger Games: Catching Fire,76.310119,2013-11-15,847423452,146.0,The Hunger Games: Catching Fire,7.4,6495,Francis Lawrence,Adventure,52.0,Jennifer Lawrence,8,False,Lionsgate,True,United States of America,False,2013,Fall,2010,175060794,1141158634
135000000,228161,en,Home,63.473086,2015-03-18,368871007,94.0,Home,6.8,1519,Tim Johnson,Fantasy,11.0,Jim Parsons,2,False,Twentieth Century Fox Film Corporation,True,United States of America,False,2015,Spring,2010,178687320,488241271
132000000,74,en,War of the Worlds,48.572726,2005-06-28,591739379,116.0,War of the Worlds,6.2,2322,Steven Spielberg,Adventure,29.0,Tom Cruise,3,True,Paramount Pictures,True,United States of America,False,2005,Summer,2000,212059307,950635171
130000000,8961,en,Bad Boys II,38.068736,2003-07-18,273339556,147.0,Bad Boys II,6.3,1564,Michael Bay,Adventure,21.0,Martin Lawrence,3,False,Columbia Pictures Corporation,True,United States of America,False,2003,Summer,2000,221634339,466011013
130000000,417859,en,Puss in Boots,20.678787,2011-10-28,554987477,90.0,Puss in Boots,6.4,451,Chris Miller,Action,25.0,Antonio Banderas,3,True,DreamWorks,False,United States of America,False,2011,Fall,2010,181309685,774035421
